Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Ruiz, G.M.H., Carlotto, V., van Heiningen, P.V., Andriessen, P.A.M.","24473431900;15736842100;47361576700;7003349952;","Steady-state exhumation pattern in the Central Andes - SE peru",2009,"Geological Society Special Publication","324",,,"307","316",,7,"10.1144/SP324.20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74949099495&doi=10.1144%2fSP324.20&partnerID=40&md5=841d1bd10a169cde8abc3f5cdea0a527",Article,"Final","",Scopus,2-s2.0-74949099495
"Westbeld, A., Klemm, O., Grießbaum, F., Sträter, E., Larrain, H., Osses, P., Cereceda, P.","35263095800;7004934146;24376156200;35320263800;57200366382;56629149600;56511954300;","Fog deposition to a Tillandsia carpet in the Atacama Desert",2009,"Annales Geophysicae","27","9",,"3571","3576",,53,"10.5194/angeo-27-3571-2009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73149107977&doi=10.5194%2fangeo-27-3571-2009&partnerID=40&md5=aeb54c12272d2b54370d079bd8e45d3e",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-73149107977
"Cosacov, A., Sérsic, A.N., Sosa, V., De-Nova, J.A., Nylinder, S., Cocucci, A.A.","25521138000;6602719907;7004095131;14630089200;35386834800;6701833997;","New insights into the phylogenetic relationships, character evolution, and phytogeographic patterns of Calceolaria (Calceolariaceae)",2009,"American Journal of Botany","96","12",,"2240","2255",,65,"10.3732/ajb.0900165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71449108891&doi=10.3732%2fajb.0900165&partnerID=40&md5=d12205b05fe0300c340b98a77364f737",Article,"Final","",Scopus,2-s2.0-71449108891
"Coira, B., Kirschbaum, A., Hongn, F., Pérez, B., Menegatti, N.","6602887976;6701847169;6602884876;7101819020;14619656700;","Basic magmatism in northeastern Puna, Argentina: Chemical composition and tectonic setting in the Ordovician back-arc",2009,"Journal of South American Earth Sciences","28","4",,"374","382",,26,"10.1016/j.jsames.2009.04.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450224480&doi=10.1016%2fj.jsames.2009.04.007&partnerID=40&md5=87a1470cd97d51b95bcf31bcf2d54e1f",Article,"Final","",Scopus,2-s2.0-70450224480
"Gerbault, M., Cembrano, J., Mpodozis, C., Farias, M., Pardo, M.","35240318400;6602813874;55907020000;54790434100;7103359367;","Continental margin deformation along the Andean subduction zone: Thermo-mechanical models",2009,"Physics of the Earth and Planetary Interiors","177","3-4",,"180","205",,27,"10.1016/j.pepi.2009.09.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449519339&doi=10.1016%2fj.pepi.2009.09.001&partnerID=40&md5=8ef2be4def036f7e00f59e164f7b0a7b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-70449519339
"Márquez-García, M., Vila, I., Hinojosa, L.F., Méndez, M.A., Carvajal, J.L., Sabando, M.C.","57203950985;6701661179;6602876518;55762292600;7007013055;35111678900;","Distribution and seasonal fluctuations in the aquatic biodiversity of the southern Altiplano",2009,"Limnologica","39","4",,"314","318",,46,"10.1016/j.limno.2009.06.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349977073&doi=10.1016%2fj.limno.2009.06.007&partnerID=40&md5=b666d6de327ab451fda9a82534bf0f72",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-70349977073
"Zech, J., Zech, R., Kubik, P.W., Veit, H.","57200652971;15823225100;24488312100;7005407584;","Glacier and climate reconstruction at Tres Lagunas, NW Argentina, based on 10Be surface exposure dating and lake sediment analyses",2009,"Palaeogeography, Palaeoclimatology, Palaeoecology","284","3-4",,"180","190",,33,"10.1016/j.palaeo.2009.09.023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450252035&doi=10.1016%2fj.palaeo.2009.09.023&partnerID=40&md5=74a2799ce43422b3323ad3f6c8c61bdd",Article,"Final","",Scopus,2-s2.0-70450252035
"Leier, A.L., Mcquarrie, N., Horton, B.K., Gehrels, G.E.","8396970500;6602251099;7006721107;35548281700;","Upper oligocene conglomerates of the Altiplano, Central Andes: The record of deposition and deformation along the margin of a Hinterland basin",2010,"Journal of Sedimentary Research","80","8",,"750","762",,18,"10.2110/jsr.2010.064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864411360&doi=10.2110%2fjsr.2010.064&partnerID=40&md5=13044b4df0993a02ea2045e8000f84ee",Article,"Final","",Scopus,2-s2.0-84864411360
"Michel Sallaberry, A., Hirsimäki, H., Olausson, A.","55241773200;6603463518;55241824400;","Range extension of Puna Ibis Plegadis ridgwayi and new observations of Tamarugo Conebill Conirostrum tamarugense in northern Chile",2010,"Cotinga","32","1",,"157","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861888727&partnerID=40&md5=cc2fd3a16712b1fe559e0917c9cac843",Note,"Final","",Scopus,2-s2.0-84861888727
"Metzger, M.D., Martinez, H., Lopez, M.A.","57225260506;57213054517;57218962122;","Appreciative intelligence in action - A case study of sustainable value creation by Irupana Organic Food of Bolivia",2010,"Advances in Appreciative Inquiry","3","1",,"237","256",,,"10.1108/s1475-9152(2010)0000003017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856685346&doi=10.1108%2fs1475-9152%282010%290000003017&partnerID=40&md5=519215d6621d40e758db083921f7f66b",Article,"Final","",Scopus,2-s2.0-84856685346
"Galli, C.I., Moya, M.C., Arnosio, M.","7202495239;7102234395;6505673923;","Sedimentological study of Carboniferous and Permian deposits on the western edge of the Puna [Estudios sedimentológicos en los depósitos Carboníferos y pérmicos del borde occidental de la Puna]",2010,"Revista de la Asociacion Geologica Argentina","66","1-2",,"119","132",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957564881&partnerID=40&md5=083e5c739933cd438b92c8c12bee9584",Article,"Final","",Scopus,2-s2.0-79957564881
"Pittaluga, M.A., Suvires, G.M.","38562070800;6506626498;","Inundation susceptibility caused by summer flooding and overflows at the localities of Villa Nueva, Puchuzum and villa corral, basin of río Castaño, Calingasta, San Juan [susceptibilidad a las inundaciones por crecientes estivales y por desbordes en las localidades de Villa Nueva, Puchuzum y Villa Corral, Cuenca del Río Castaño, Calingasta, San Juan]",2010,"Revista de la Asociacion Geologica Argentina","66","4",,"520","528",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957563996&partnerID=40&md5=5d0cdaf35917fdf52c7eea597ab7fe19",Article,"Final","",Scopus,2-s2.0-79957563996
"Prezzi, C.B., Lince Klinger, F.","6602831589;24922181400;","New geophysical evidences of the presence of a buried caldera in Laguna Pozuelos, Northern Puna [Nuevas evidencias geofísicas de la existencia de una caldera cubierta en Laguna Pozuelos, Puna Norte]",2010,"Revista de la Asociacion Geologica Argentina","66","1-2",,"282","295",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957563289&partnerID=40&md5=0d2ec386046c9d43d960df1b47419f94",Article,"Final","",Scopus,2-s2.0-79957563289
"Fracchia, D., Polo, L., Caffe, P.J., Coira, B.","57220981369;38562134300;6506303993;6602887976;","Stratigraphic redefinition of the Pululus Ignimbrite (Northern Puna): Volcanological and metallogenic implications [Redefinición estratigráfica de la Ignimbrita Pululus (Puna Norte): Implicancias volcanológicas y metalogenéticas]",2010,"Revista de la Asociacion Geologica Argentina","66","1-2",,"271","281",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957552143&partnerID=40&md5=2144d2cde9021575860a3516cea3a6f5",Article,"Final","",Scopus,2-s2.0-79957552143
"Cisterna, C.E., Coira, B., Koukharsky, M.","6603262100;6602887976;6602885988;","Tremadoc and Arenig volcano-sedimentary successions in the Sierra de Las Planchadas, Narváez: Evolutive records of the famatinian magmatic arc [Sucesiones volcánico-sedimentarias tremadocianas y arenigianas en la Sierra de Las Planchadas-Narváez: Registros evolutivos del arco magmático famatiniano]",2010,"Revista de la Asociacion Geologica Argentina","66","1-2",,"180","193",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957549299&partnerID=40&md5=a3d93dce5e8c151c270326fe996870c8",Article,"Final","",Scopus,2-s2.0-79957549299
"Schuster, C.E.","56326305300;","Reconciling debt: Microcredit and the politics of indigeneity in Argentina’s Altiplano",2010,"Political and Legal Anthropology Review","33","1",,"47","66",,6,"10.1111/j.1555-2934.2010.01092.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956168779&doi=10.1111%2fj.1555-2934.2010.01092.x&partnerID=40&md5=6b763346bf750031b85c015e94eac1ad",Article,"Final","",Scopus,2-s2.0-79956168779
"Hongn, F., Mon, R., Petrinovic, I., del Papa, C., Powell, J.","6602884876;6701373631;6506255880;7003858802;16234680400;","Cretaceous-Cenozoic tectonic inversion and reactivation in Northwestern Argentina: Influence of Neoproterozoic-lower Paleozoic basement heterogeneities [Inversión y reactivación tectónicas cretácico-cenozoicas en el noroeste argentino: Influencia de las heterogeneidades del basamento neoproterozoico-paleozoico inferior]",2010,"Revista de la Asociacion Geologica Argentina","66","1-2",,"38","53",,41,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953062891&partnerID=40&md5=24ba6398046c11425cf6a50fb6e9f860",Article,"Final","",Scopus,2-s2.0-79953062891
"Valenzuela-Dellarossa, G., Núñez, H., Heibl, C., Ortiz, J.C.","28867508100;16492537900;25623144700;7203050543;","Reptilia, Serpentes, Colubridae, Tachymenis Wiegmann, 1836: Latitudinal and altitudinal distribution extension in Chile",2010,"Check List","6","1",,"5","6",,4,"10.15560/6.1.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951706391&doi=10.15560%2f6.1.005&partnerID=40&md5=bdace6bca03dd8d2feaddd00834769d0",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-79951706391
"Sandoval, M.L., Sánchez, M.S., Barquez, R.M.","35085293500;30067786500;6603651384;","Mammalia, Chiroptera Blumenbach, 1779: New locality records, filling gaps, and geographic distribution maps from Northern Argentina",2010,"Check List","6","1",,"64","70",,14,"10.15560/6.1.064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951697325&doi=10.15560%2f6.1.064&partnerID=40&md5=e0c7c6ebf2d9728a18d82005246368c7",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-79951697325
"Chen, H., Clark, A.H., Kyser, T.K., Ullrich, T.D., Baxter, R., Chen, Y., Moody, T.C.","8501607000;13302632500;6603346992;35504158800;36945149600;35184805500;57213504117;","Evolution of the giant Marcona-Mina Justa iron oxide-copper-gold district, South-Central Peru",2010,"Economic Geology","105","1",,"155","185",,57,"10.2113/gsecongeo.105.1.155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751552639&doi=10.2113%2fgsecongeo.105.1.155&partnerID=40&md5=5c9408a8af66e46362271de8f199f9e3",Article,"Final","",Scopus,2-s2.0-78751552639
"De Los Rios-Escalante, P., Gajardo, G.","7003994342;6603798118;","Potential heterogeneity in crustacean zooplankton assemblages in southern chilean saline lakes [Heterogeneidade potencial em associações crustáceas do zooplâncton em lagos salinos chilenos do sul]",2010,"Brazilian Journal of Biology","70","4",,"1031","1032",,6,"10.1590/S1519-69842010000500016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650624811&doi=10.1590%2fS1519-69842010000500016&partnerID=40&md5=478c968d6bb64acc25f553098e523440",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-78650624811
"Riva, I.D.L., García-París, M., Parra-Olea, G.","7003724243;6701811701;6603041125;","Systematics of Bolivian frogs of the genus Telmatobius (Anura, Ceratophryidae) based on mtDNA sequences",2010,"Systematics and Biodiversity","8","1",,"49","61",,24,"10.1080/14772000903526454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650125306&doi=10.1080%2f14772000903526454&partnerID=40&md5=8491dbf88ae8e8e17afb44158d7318b8",Article,"Final","",Scopus,2-s2.0-78650125306
"Gioncada, A., Vezzoli, L., Mazzuoli, R., Omarini, R., Nonnotte, P., Guillou, H.","6603225328;6602820912;55935230900;15747491500;8557810000;36950485500;","Pliocene intraplate-type volcanism in the Andean foreland at 26°10′S, 64°40′W (NW Argentina): Implications for magmatic and structural evolution of the Central Andes",2010,"Lithosphere","2","3",,"153","171",,9,"10.1130/L81.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78549248553&doi=10.1130%2fL81.1&partnerID=40&md5=6bee60d4ac519777e43c744653e48f5e",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-78549248553
"Dennenmoser, S., Thiel, M., Schubart, C.D.","18133255100;35231340100;7004343252;","High genetic variability with no apparent geographic structuring in the mtDNA of the amphidromous river shrimp Cryphiops caementarius (Decapoda: Palaemonidae) in Northern-Central Chile",2010,"Journal of Crustacean Biology","30","4",,"762","766",,23,"10.1651/09-3273.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449267619&doi=10.1651%2f09-3273.1&partnerID=40&md5=778c392360d6e228f2fc6f66382b74b1",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-78449267619
"Bowden, A.J., Tresise, G.R., Simkiss, W.","8643339900;6508344373;8625171200;","Chirotherium, the Liverpool footprint hunters and their interpretation of the Middle Trias environment",2010,"Geological Society Special Publication","343",,,"209","228",,2,"10.1144/SP343.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958186172&doi=10.1144%2fSP343.12&partnerID=40&md5=1bbb5f2a58bdbe9c05d722800fe1f420",Article,"Final","",Scopus,2-s2.0-77958186172
"Zimmermann, U., Niemeyer, H., Meffre, S.","8690178500;7006623436;57217263889;","Revealing the continental margin of Gondwana: The Ordovician arc of the Cordón de Lila (northern Chile)",2010,"International Journal of Earth Sciences","99","SUPPL. 1",,"39","56",,31,"10.1007/s00531-009-0483-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956271191&doi=10.1007%2fs00531-009-0483-8&partnerID=40&md5=92b782045f07d1a585a7ca8db7534aa9",Article,"Final","",Scopus,2-s2.0-77956271191
"Weigend, M., Gottschling, M., Hilger, H.H., Nürk, N.M.","55894034200;55919280500;7102432618;36454781200;","Five new species of Lithospermum L. (Boraginaceae tribe lithospermeae) in Andean South America: Another radiation in the Amotape-Huancabamba Zone",2010,"Taxon","59","4",,"1161","1179",,28,"10.1002/tax.594015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956217951&doi=10.1002%2ftax.594015&partnerID=40&md5=780d8508ee4bb1e8c33cf61eac5faa60",Article,"Final","",Scopus,2-s2.0-77956217951
"Dambolena, J.S., Zunino, M.P., Lucini, E.I., Zygadlo, J.A., Banchio, E., Biurrun, F., Rotman, A., Ahumada, O.","23388190500;6603991934;6506970991;7004118152;6602774173;8672368100;15760709500;26634845500;","Aromatic plants of northwest argentina. Constituents of the essential oils of aerial parts of seven verbenaceae: Lantana and Aloysia",2010,"Journal of Essential Oil Research","22","4",,"289","293",,17,"10.1080/10412905.2010.9700326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955406497&doi=10.1080%2f10412905.2010.9700326&partnerID=40&md5=6f0fd769f5106bd28a8b0786d740b7ce",Article,"Final","",Scopus,2-s2.0-77955406497
"Insel, N., Ehlers, T.A., Schaller, M., Barnes, J.B., Tawackoli, S., Poulsen, C.J.","28367740100;7004047521;57198360266;14015069600;23393496800;7005902717;","Spatial and temporal variability in denudation across the Bolivian Andes from multiple geochronometers",2010,"Geomorphology","122","1-2",,"65","77",,35,"10.1016/j.geomorph.2010.05.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955271547&doi=10.1016%2fj.geomorph.2010.05.014&partnerID=40&md5=e806163e8d8e4661300eab8d0762a3c2",Article,"Final","",Scopus,2-s2.0-77955271547
"Reimann, C.R., Bahlburg, H., Kooijman, E., Berndt, J., Gerdes, A., Carlotto, V., López, S.","35503724500;6602513886;35113468000;7006433392;35271824600;15736842100;15136052300;","Geodynamic evolution of the early Paleozoic Western Gondwana margin 14°-17°S reflected by the detritus of the Devonian and Ordovician basins of southern Peru and northern Bolivia",2010,"Gondwana Research","18","2-3",,"370","384",,49,"10.1016/j.gr.2010.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954959194&doi=10.1016%2fj.gr.2010.02.002&partnerID=40&md5=d883a6551a7b9bd8eb818064a7410290",Article,"Final","",Scopus,2-s2.0-77954959194
"Carretero, E.M., Dalmasso, A.D., Márquez, J., Martinelli, M.","16419270700;7005249471;36572214900;57218104266;","Plant communities and phytogeographical units from NW San Juan Province (High Central Andes of Argentina)",2010,"Candollea","65","1",,"69","93",,2,"10.15553/c2010v651a7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954791603&doi=10.15553%2fc2010v651a7&partnerID=40&md5=24a12162182e187939eccdbdc58b6a39",Article,"Final","",Scopus,2-s2.0-77954791603
"Murphy, M.S., Gaither, C., Goycochea, E., Verano, J.W., Cock, G.","36167354500;26035152000;36167035900;7801493287;36166355600;","Violence and weapon-related trauma at puruchuco-huaquerones, Peru",2010,"American Journal of Physical Anthropology","142","4",,"636","649",,48,"10.1002/ajpa.21291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954484003&doi=10.1002%2fajpa.21291&partnerID=40&md5=39153a8689d002a41d071c1375006c1c",Article,"Final","",Scopus,2-s2.0-77954484003
"Gunnell, Y., Thouret, J.-C., Brichau, S., Carter, A., Gallagher, K.","6603900889;7004535270;23003198800;7402910196;7103006899;","Low-temperature thermochronology in the Peruvian Central Andes: Implications for long-term continental denudation, timing of plateau uplift, canyon incision and lithosphere dynamics",2010,"Journal of the Geological Society","167","4",,"803","815",,20,"10.1144/0016-76492009-166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954290044&doi=10.1144%2f0016-76492009-166&partnerID=40&md5=47cffa3f33f9fb789eabc53aac63f85b",Article,"Final","All Open Access, Green",Scopus,2-s2.0-77954290044
"Albrecht, E., Escobar, M., Chetelat, R.T.","24592393000;36165410800;6603743353;","Genetic diversity and population structure in the tomato-like nightshades Solanum lycopersicoides and S. sitiens",2010,"Annals of Botany","105","4",,"535","554",,24,"10.1093/aob/mcq009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953925302&doi=10.1093%2faob%2fmcq009&partnerID=40&md5=b7fb67bdee61307bc2f2c6e6b0c6f2b5",Article,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-77953925302
